USN 2020;;;;DSA 2020;;;;NVD 2020;;;;;
 CVE-2020-12723;Priority: Low;Description: regcomp.c in Perl before 5.30.3 allows a buffer overflow via a craftedregular expression because of recursive S_study_chunk calls.An application written in Perl would only be vulnerable to this flaw ifit evaluates regular expressions supplied by the attacker. Evaluatingregular expressions in this fashion is known to be dangerous since theregular expression engine does not protect against denial of serviceattacks in this usage scenario.];Link: https://people.canonical.com/~ubuntu-security/cve/2020/CVE-2020-12723; CVE-2020-12723;Priority: medium;Description:regcomp.c in Perl before 5.30.3 allows a buffer overflow via a crafted regular expression because of recursive S_study_chunk calls.;Link: https://security-tracker.debian.org/tracker/CVE-2020-12723; CVE-2020-12723;CVSS 2.0: 5.0 MEDIUM;CVSS 3.x: 7.5 HIGH;Published_date: 06/05/2020;Description: regcomp.c in Perl before 5.30.3 allows a buffer overflow via a crafted regular expression because of recursive S_study_chunk calls.;Link: https://nvd.nist.gov/vuln/detail/CVE-2020-12723
 CVE-2020-12625;Priority: Medium;Description: An issue was discovered in Roundcube Webmail before 1.4.4. There is across-site scripting (XSS) vulnerability in rcube_washtml.php becauseJavaScript code can occur in the CDATA of an HTML message.;Link: https://people.canonical.com/~ubuntu-security/cve/2020/CVE-2020-12625; CVE-2020-12625;Priority: medium;Description:An issue was discovered in Roundcube Webmail before 1.4.4. There is a cross-site scripting (XSS) vulnerability in rcube_washtml.php because JavaScript code can occur in the CDATA of an HTML message.;Link: https://security-tracker.debian.org/tracker/CVE-2020-12625; CVE-2020-12625;CVSS 2.0: 4.3 MEDIUM;CVSS 3.x: 6.1 MEDIUM;Published_date: 05/03/2020;Description: An issue was discovered in Roundcube Webmail before 1.4.4. There is a cross-site scripting (XSS) vulnerability in rcube_washtml.php because JavaScript code can occur in the CDATA of an HTML message.;Link: https://nvd.nist.gov/vuln/detail/CVE-2020-12625
 CVE-2020-35518;Priority: Medium;Description: [Information disclosure during the binding of a DN];Link: https://people.canonical.com/~ubuntu-security/cve/2020/CVE-2020-35518; CVE-2020-35518;Priority: N/A;Description:Information disclosure during the binding of a DN;Link: https://security-tracker.debian.org/tracker/CVE-2020-35518; CVE-2020-35518;CVSS 2.0: Not found!;CVSS 3.x: Not found!;Published_date: Not found!;Description: Not found!;Link: https://nvd.nist.gov/vuln/detail/CVE-2020-35518
 CVE-2020-35517;Priority: Medium;Description: A flaw was found in qemu. A host privilege escalation issue was found inthe virtio-fs shared file system daemon where a privileged guest user isable to create a device special file in the shared directory and use it tor/w access host devices.;Link: https://people.canonical.com/~ubuntu-security/cve/2020/CVE-2020-35517; CVE-2020-35517;Priority: N/A;Description:A flaw was found in qemu. A host privilege escalation issue was found in the virtio-fs shared file system daemon where a privileged guest user is able to create a device special file in the shared directory and use it to r/w access host devices.;Link: https://security-tracker.debian.org/tracker/CVE-2020-35517; CVE-2020-35517;CVSS 2.0: 4.6 MEDIUM;CVSS 3.x: 8.2 HIGH;Published_date: 01/28/2021;Description: A flaw was found in qemu. A host privilege escalation issue was found in the virtio-fs shared file system daemon where a privileged guest user is able to create a device special file in the shared directory and use it to r/w access host devices.;Link: https://nvd.nist.gov/vuln/detail/CVE-2020-35517
 CVE-2020-35512;Priority: Low;Description: Dangling pointer access in dbus-userdb.c;Link: https://people.canonical.com/~ubuntu-security/cve/2020/CVE-2020-35512; CVE-2020-35512;Priority: N/A;Description:Not found!;Link: https://security-tracker.debian.org/tracker/CVE-2020-35512; CVE-2020-35512;CVSS 2.0: Not found!;CVSS 3.x: Not found!;Published_date: Not found!;Description: Not found!;Link: https://nvd.nist.gov/vuln/detail/CVE-2020-35512
 CVE-2020-35513;Priority: Low;Description: A flaw incorrect umask during file or directory modification in the Linuxkernel NFS (network file system) functionality was found in the way usercreate and delete object using NFSv4.2 or newer if both simultaneouslyaccessing the NFS by the other process that is not using new NFSv4.2. Auser with access to the NFS could use this flaw to starve the resourcescausing denial of service.;Link: https://people.canonical.com/~ubuntu-security/cve/2020/CVE-2020-35513; CVE-2020-35513;Priority: medium;Description:A flaw incorrect umask during file or directory modification in the Linux kernel NFS (network file system) functionality was found in the way user create and delete object using NFSv4.2 or newer if both simultaneously accessing the NFS by the other process that is not using new NFSv4.2. A user with access to the NFS could use this flaw to starve the resources causing denial of service.;Link: https://security-tracker.debian.org/tracker/CVE-2020-35513; CVE-2020-35513;CVSS 2.0: 4.0 MEDIUM;CVSS 3.x: 4.9 MEDIUM;Published_date: 01/26/2021;Description: A flaw incorrect umask during file or directory modification in the Linux kernel NFS (network file system) functionality was found in the way user create and delete object using NFSv4.2 or newer if both simultaneously accessing the NFS by the other process that is not using new NFSv4.2. A user with access to the NFS could use this flaw to starve the resources causing denial of service.;Link: https://nvd.nist.gov/vuln/detail/CVE-2020-35513
 CVE-2020-10812;Priority: Low;Description: An issue was discovered in HDF5 through 1.12.0. A NULL pointer dereferenceexists in the function H5F_get_nrefs() located in H5Fquery.c. It allows anattacker to cause Denial of Service.;Link: https://people.canonical.com/~ubuntu-security/cve/2020/CVE-2020-10812; CVE-2020-10812;Priority: medium;Description:An issue was discovered in HDF5 through 1.12.0. A NULL pointer dereference exists in the function H5F_get_nrefs() located in H5Fquery.c. It allows an attacker to cause Denial of Service.;Link: https://security-tracker.debian.org/tracker/CVE-2020-10812; CVE-2020-10812;CVSS 2.0: 4.3 MEDIUM;CVSS 3.x: 5.5 MEDIUM;Published_date: 03/22/2020;Description: An issue was discovered in HDF5 through 1.12.0. A NULL pointer dereference exists in the function H5F_get_nrefs() located in H5Fquery.c. It allows an attacker to cause Denial of Service.;Link: https://nvd.nist.gov/vuln/detail/CVE-2020-10812
 CVE-2020-10811;Priority: Low;Description: An issue was discovered in HDF5 through 1.12.0. A heap-based bufferover-read exists in the function H5O__layout_decode() located inH5Olayout.c. It allows an attacker to cause Denial of Service.;Link: https://people.canonical.com/~ubuntu-security/cve/2020/CVE-2020-10811; CVE-2020-10811;Priority: medium;Description:An issue was discovered in HDF5 through 1.12.0. A heap-based buffer over-read exists in the function H5O__layout_decode() located in H5Olayout.c. It allows an attacker to cause Denial of Service.;Link: https://security-tracker.debian.org/tracker/CVE-2020-10811; CVE-2020-10811;CVSS 2.0: 4.3 MEDIUM;CVSS 3.x: 5.5 MEDIUM;Published_date: 03/22/2020;Description: An issue was discovered in HDF5 through 1.12.0. A heap-based buffer over-read exists in the function H5O__layout_decode() located in H5Olayout.c. It allows an attacker to cause Denial of Service.;Link: https://nvd.nist.gov/vuln/detail/CVE-2020-10811
 CVE-2020-10814;Priority: Medium;Description: A buffer overflow vulnerability in Code::Blocks 17.12 allows an attacker toexecute arbitrary code via a crafted project file.;Link: https://people.canonical.com/~ubuntu-security/cve/2020/CVE-2020-10814; CVE-2020-10814;Priority: medium;Description:A buffer overflow vulnerability in Code::Blocks 17.12 allows an attacker to execute arbitrary code via a crafted project file.;Link: https://security-tracker.debian.org/tracker/CVE-2020-10814; CVE-2020-10814;CVSS 2.0: 4.3 MEDIUM;CVSS 3.x: 5.5 MEDIUM;Published_date: 04/08/2020;Description: A buffer overflow vulnerability in Code::Blocks 17.12 allows an attacker to execute arbitrary code via a crafted project file.;Link: https://nvd.nist.gov/vuln/detail/CVE-2020-10814
 CVE-2020-21674;Priority: Medium;Description: Heap-based buffer overflow in archive_string_append_from_wcs()(archive_string.c) in libarchive-3.4.1dev allows remote attackers to causea denial of service (out-of-bounds write in heap memory resulting into acrash) via a crafted archive file. NOTE: this only affects users whodownloaded the development code from GitHub. Users of the product'sofficial releases are unaffected.;Link: https://people.canonical.com/~ubuntu-security/cve/2020/CVE-2020-21674; CVE-2020-21674;Priority: medium;Description:Heap-based buffer overflow in archive_string_append_from_wcs() (archive_string.c) in libarchive-3.4.1dev allows remote attackers to cause a denial of service (out-of-bounds write in heap memory resulting into a crash) via a crafted archive file. NOTE: this only affects users who downloaded the development code from GitHub. Users of the product's official releases are unaffected.;Link: https://security-tracker.debian.org/tracker/CVE-2020-21674; CVE-2020-21674;CVSS 2.0: 4.3 MEDIUM;CVSS 3.x: 6.5 MEDIUM;Published_date: 10/15/2020;Description: Heap-based buffer overflow in archive_string_append_from_wcs() (archive_string.c) in libarchive-3.4.1dev allows remote attackers to cause a denial of service (out-of-bounds write in heap memory resulting into a crash) via a crafted archive file. NOTE: this only affects users who downloaded the development code from GitHub. Users of the product's official releases are unaffected.;Link: https://nvd.nist.gov/vuln/detail/CVE-2020-21674
 CVE-2020-27638;Priority: Medium;Description: receive.c in fastd before v21 allows denial of service (assertion failure)when receiving packets with an invalid type code.;Link: https://people.canonical.com/~ubuntu-security/cve/2020/CVE-2020-27638; CVE-2020-27638;Priority: medium;Description:receive.c in fastd before v21 allows denial of service (assertion failure) when receiving packets with an invalid type code.;Link: https://security-tracker.debian.org/tracker/CVE-2020-27638; CVE-2020-27638;CVSS 2.0: 5.0 MEDIUM;CVSS 3.x: 7.5 HIGH;Published_date: 10/22/2020;Description: receive.c in fastd before v21 allows denial of service (assertion failure) when receiving packets with an invalid type code.;Link: https://nvd.nist.gov/vuln/detail/CVE-2020-27638
 CVE-2020-27637;Priority: Medium;Description: The R programming language’s default package manager CRAN is affected by apath traversal vulnerability that can lead to server compromise. Thisvulnerability affects packages installed via the R CMD install cli commandor the install.packages() function from the interpreter. Update to version4.0.3;Link: https://people.canonical.com/~ubuntu-security/cve/2020/CVE-2020-27637; CVE-2020-27637;Priority: high;Description:The R programming language’s default package manager CRAN is affected by a path traversal vulnerability that can lead to server compromise. This vulnerability affects packages installed via the R CMD install cli command or the install.packages() function from the interpreter. Update to version 4.0.3;Link: https://security-tracker.debian.org/tracker/CVE-2020-27637; CVE-2020-27637;CVSS 2.0: 10.0 HIGH;CVSS 3.x: 9.8 CRITICAL;Published_date: 01/11/2021;Description: The R programming language’s default package manager CRAN is affected by a path traversal vulnerability that can lead to server compromise. This vulnerability affects packages installed via the R CMD install cli command or the install.packages() function from the interpreter. Update to version 4.0.3;Link: https://nvd.nist.gov/vuln/detail/CVE-2020-27637
 CVE-2020-25729;Priority: Low;Description: ZoneMinder before 1.34.21 has XSS via the connkey parameter to download.phpor export.php.;Link: https://people.canonical.com/~ubuntu-security/cve/2020/CVE-2020-25729; CVE-2020-25729;Priority: medium;Description:ZoneMinder before 1.34.21 has XSS via the connkey parameter to download.php or export.php.;Link: https://security-tracker.debian.org/tracker/CVE-2020-25729; CVE-2020-25729;CVSS 2.0: 4.3 MEDIUM;CVSS 3.x: 6.1 MEDIUM;Published_date: 09/17/2020;Description: ZoneMinder before 1.34.21 has XSS via the connkey parameter to download.php or export.php.;Link: https://nvd.nist.gov/vuln/detail/CVE-2020-25729
 CVE-2020-25724;Priority: Untriaged;Description: [Unknown description];Link: https://people.canonical.com/~ubuntu-security/cve/2020/CVE-2020-25724; CVE-2020-25724;Priority: N/A;Description:Not found!;Link: https://security-tracker.debian.org/tracker/CVE-2020-25724; CVE-2020-25724;CVSS 2.0: Not found!;CVSS 3.x: Not found!;Published_date: Not found!;Description: Not found!;Link: https://nvd.nist.gov/vuln/detail/CVE-2020-25724
